row_id,true_label,conflict_uid,prompt_style,model_name,raw_response_text,normalized_label,response_id,is_correct
41,NO_DIALOGO,CF-0000253,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""El reporte describe operativos e intervenciones sin mencionar reuniones, negociaciones ni comunicación entre las partes.""}",NO_DIALOGO,resp_0e0a749e03b550b10069b0d8a893108194a304474b3d75efd3,true
41,NO_DIALOGO,CF-0000253,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.93,""rationale"":""Describe operativos e intervenciones policiales/militares contra minería ilegal; no hay evidencia de reuniones, mesas de diálogo, negociaciones, mediación o acuerdos.""}",NO_DIALOGO,resp_04860d74be2753fa0069b0d8ad10bc819083e79d9653c75bc4,true
42,NO_DIALOGO,CF-0000380,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_04bf7d9f87f275df0069b0d8b09ce08193be13d5e4b1cc0164,true
42,NO_DIALOGO,CF-0000380,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_08c25764181f25e00069b0d8b744188193a91e5c3a722b46be,false
42,NO_DIALOGO,CF-0000380,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_08a39c057829f09d0069b0d8bc535481949110169c8ed65bc5,true
42,NO_DIALOGO,CF-0000380,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.86,""rationale"":""Solo se registran reuniones de la Defensoría con autoridades regionales y oficinas; no hay evidencia de diálogo directo con los transportistas o sus representantes (Fredepa).""}",NO_DIALOGO,resp_0bf368c0b7ea840b0069b0d8c42df08190a8a4689d6d070c65,true
42,NO_DIALOGO,CF-0000380,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.72,""rationale"":""La Defensoría del Pueblo efectuó reuniones con el prefecto regional y la oficina de prevención y gestión de conflictos (1 y 2 de julio), lo que constituye evidencia explícita de diálogo institucional sobre la protesta.""}",HAY_DIALOGO,resp_07b540a958d0c2610069b0d8caf940819084bc764bae802f37,false
43,NO_DIALOGO,CF-0000012,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_00757c514c9d9a750069b0d8db32408193b0bdff41e7fbaf55,false
43,NO_DIALOGO,CF-0000012,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0d8ca04b925986870069b0d8df6ef08194a5586593795c968a,false
43,NO_DIALOGO,CF-0000012,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_088c10feed0af9310069b0d8e2cd688197ba3a444907e7296e,true
43,NO_DIALOGO,CF-0000012,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.85,""rationale"":""La Defensoría participó en una reunión del comité de prevención de conflictos con la prefectura, PRONIED y el Ministerio de Educación, donde se comunicó plazo de entrega; esto evidencia diálogo institucional sobre el conflicto.""}",HAY_DIALOGO,resp_062eceb684e84c540069b0d8f03e54819599e1227264d99181,false
43,NO_DIALOGO,CF-0000012,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.9,""rationale"":""Participación de la Defensoría y autoridades en reunión del comité de prevención y gestión de conflictos, con comunicaciones sobre entrega de la obra; evidencia explícita de un espacio de diálogo.""}",HAY_DIALOGO,resp_0cc5216541f4c9580069b0d8f5c8e8819090f840898d91395f,false
44,NO_DIALOGO,CF-0000099,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_09d92ced04cb299d0069b0d8fcbf7c8195ab4847b267359938,false
44,NO_DIALOGO,CF-0000099,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_012eeb6f1f8949ae0069b0d900c6208190b0263c159bfbd930,false
44,NO_DIALOGO,CF-0000099,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_09e5adfa78b051860069b0d9032af081949b97c3b7bad0ed80,false
44,NO_DIALOGO,CF-0000099,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Se celebró una reunión entre la gerencia regional y representantes de pueblos originarios con acuerdos y fechas de mesas de trabajo, lo que evidencia diálogo entre las partes.""}",HAY_DIALOGO,resp_0f6ef3ef8a8312140069b0d90571a08190af162da933c57cde,false
44,NO_DIALOGO,CF-0000099,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se registra reunión entre la gerencia regional y representantes de pueblos originarios con acuerdos concretos y programación de mesas de trabajo (2-3 mayo y 30 mayo), evidencia de diálogo activo.""}",HAY_DIALOGO,resp_0c2a82d198e120af0069b0d90b12dc8193a7ad66102aa89cde,false
45,NO_DIALOGO,CF-0000416,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_039cf8b140cfe02c0069b0d91017948193ba143ed367ea119f,false
45,NO_DIALOGO,CF-0000416,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_02d647f4867a59240069b0d912b06c8195b5649260fff4ddde,false
45,NO_DIALOGO,CF-0000416,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_01ec41ae56928c6b0069b0d91491808190baa7b6f7ccec7ac7,false
45,NO_DIALOGO,CF-0000416,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.96,""rationale"":""Se reportan socialización y varias reuniones de coordinación entre consorcio, autoridades, defensoría y sociedad civil que acuerdan crear una mesa de seguimiento y planificar actividades conjuntas, evidenciando diálogo.""}",HAY_DIALOGO,resp_0598005e35757e660069b0d9179e7c8194888bc63dd366bb84,false
45,NO_DIALOGO,CF-0000416,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se documentan una socialización pública y múltiples reuniones de coordinación entre autoridades, consorcio y sociedad civil que acuerdan implementar una mesa de seguimiento/comunicación, evidenciando un proceso de diálogo activo.""}",HAY_DIALOGO,resp_03ac23822c168c8d0069b0d91d1bf481978a6cae095acb6172,false
46,NO_DIALOGO,CF-0000381,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0c9ca454f26ab60b0069b0d92195888196b70557dc11bf7258,false
46,NO_DIALOGO,CF-0000381,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_05080d56d03332a10069b0d92412c88197adfac4471e0f7229,false
46,NO_DIALOGO,CF-0000381,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_090f9deb624eabab0069b0d92798d8819099305dca9dbf9786,false
46,NO_DIALOGO,CF-0000381,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Convocatoria y realización de reunión multisectorial (30 oct) con representantes de las comunidades y autoridades para abordar el acceso a Vinicunca, lo que evidencia diálogo entre las partes.""}",HAY_DIALOGO,resp_0fe07bf1661f2f040069b0d92a6c888197b1e76af8078c6ff6,false
46,NO_DIALOGO,CF-0000381,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se convocó una reunión multisectorial y se realizó una reunión de trabajo con representantes de las comunidades y diversas instituciones públicas, indicando un proceso de diálogo activo.""}",HAY_DIALOGO,resp_02b118453de1443e0069b0d9300e648197848d4340c8f55ab1,false
47,NO_DIALOGO,CF-0000229,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_079e247ae4d4477a0069b0d93514e48195892a150ac1e20209,false
47,NO_DIALOGO,CF-0000229,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0f2f6ff85f73d2c50069b0d93805088194b78ad4c0c627eb2f,false
47,NO_DIALOGO,CF-0000229,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0eb2432d743d3a790069b0d93a1edc8196b485d62193786a8d,false
47,NO_DIALOGO,CF-0000229,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Reunión con autoridades y representantes (gobernador, alcaldía, frente cívico, Defensoría) que acuerdan instalación de mesa técnica y próximas convocatorias, lo que muestra diálogo.""}",HAY_DIALOGO,resp_06774d7b72690bcf0069b0d93e13848190845232d2a9d71f5b,false
47,NO_DIALOGO,CF-0000229,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Reunión de mesa técnica con autoridades y acuerdos para instalar la mesa y convocar próximas reuniones, evidencia de diálogo activo.""}",HAY_DIALOGO,resp_02faddb8492cc4990069b0d943f0108195b56c254bc8207ddb,false
48,NO_DIALOGO,CF-0000253,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0ce86f7f3439b3f90069b0d9474a908195ada38dbb7c48d394,true
48,NO_DIALOGO,CF-0000253,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_009c57aaa1366a9b0069b0d949d7208197b2475df969f03e10,true
48,NO_DIALOGO,CF-0000253,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0a42b44ee8a0ab290069b0d94c3ec48195863afc6620b670f9,true
48,NO_DIALOGO,CF-0000253,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.93,""rationale"":""Se trata de un pronunciamiento público de fiscales expresando preocupación; no hay indicios de intercambio, negociación o reuniones entre las partes.""}",NO_DIALOGO,resp_09304ec06daa8e340069b0d9550f648194a138b5b8e3c72ff6,true
48,NO_DIALOGO,CF-0000253,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""Pronunciamiento público de fiscales expresando preocupación por iniciativas legislativas; no hay evidencia de reuniones, mesas de diálogo, negociación, mediación o acuerdos.""}",NO_DIALOGO,resp_0f0951cbde6eeb920069b0d95b791c8197a2124842b4e5570b,true
49,NO_DIALOGO,CF-0000201,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_034a98332c0f27210069b0d9607e588196926a413a7409bd37,true
49,NO_DIALOGO,CF-0000201,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_095f48633896fc7b0069b0d96426b481948402046d851de1bc,true
49,NO_DIALOGO,CF-0000201,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_031bc031a45e004f0069b0d96704008194b67d77c340dbad7a,true
49,NO_DIALOGO,CF-0000201,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.92,""rationale"":""Se describe una diligencia de constatación por autoridades sobre actividad minera ilegal; no se menciona ningún encuentro, negociación o diálogo entre las comunidades en conflicto.""}",NO_DIALOGO,resp_0c4f7c6bb0584fd20069b0d96be6708194ae8a460726c8f175,true
49,NO_DIALOGO,CF-0000201,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.80,""rationale"":""Se trata de una diligencia de constatación/inspección por autoridades sobre minería ilegal; no hay evidencia de reunión, mesa de diálogo, negociación o acuerdos entre las partes.""}",NO_DIALOGO,resp_0629d7cd59d98e5c0069b0d97214248190b138bd47a998943d,true
